,ID,Hash Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
255365,127847,556493ff2c3312372d8b551e46007a648c3f08671122739d498c582077b7da80,F,26.0,168.0,60.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Handball,Handball Women's Handball,
255400,127870,757d7165079cdd4d4ab19effd75dde15990f70ed43b58583f42f8f05f65d09ef,M,25.0,,74.0,Germany,GER,1936 Summer,1936,Summer,Berlin,Weightlifting,Weightlifting Men's Middleweight,Bronze
255410,127876,5b208eb5099108c4bfcea72b95f814b1102c939b0675b1cbf3d2cb6764ff512e,M,22.0,191.0,90.0,Germany,GER,2012 Summer,2012,Summer,London,Fencing,"Fencing Men's Sabre, Individual",
255411,127876,5b208eb5099108c4bfcea72b95f814b1102c939b0675b1cbf3d2cb6764ff512e,M,22.0,191.0,90.0,Germany,GER,2012 Summer,2012,Summer,London,Fencing,"Fencing Men's Sabre, Team",
255413,127878,58251186ba27dbfff267ad6cd69c4eda6407e8ccad42885e52663a087ad66c15,F,23.0,172.0,70.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Handball,Handball Women's Handball,
255414,127879,07e0986c59825948a72bb4cd13f4b17d1cc60b38b9435980192c8c08d0b8ea59,F,20.0,157.0,53.0,Germany,GER,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Women's Flyweight, Freestyle",
255417,127882,e1bf029fc87cefc5ea6edc48d9164e431174c485764b2477addac1a448461c37,M,22.0,174.0,85.0,Bellatrix IX,GER,1960 Summer,1960,Summer,Roma,Sailing,Sailing Mixed Two Person Keelboat,
255418,127882,e1bf029fc87cefc5ea6edc48d9164e431174c485764b2477addac1a448461c37,M,26.0,174.0,85.0,Subbnboana,GER,1964 Summer,1964,Summer,Tokyo,Sailing,Sailing Mixed 5.5 metres,
255420,127883,41ae02745878c3e4dfffd678f1142d1957949e89ad62a1e775f0d5daad169d9e,M,23.0,,,Germany,GER,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Nordic Combined,Nordic Combined Men's Individual,
255434,127894,9f50d60b5a74e2f88e9ee43ec8075823e4a2172c43eb074a33a7b53f103b2518,M,23.0,185.0,82.0,Germany,GER,1906 Summer,1906,Summer,Athina,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Gold
255435,127894,9f50d60b5a74e2f88e9ee43ec8075823e4a2172c43eb074a33a7b53f103b2518,M,23.0,185.0,82.0,Germany,GER,1906 Summer,1906,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,
255436,127894,9f50d60b5a74e2f88e9ee43ec8075823e4a2172c43eb074a33a7b53f103b2518,M,23.0,185.0,82.0,Germany,GER,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's 100 metres,
255437,127894,9f50d60b5a74e2f88e9ee43ec8075823e4a2172c43eb074a33a7b53f103b2518,M,23.0,185.0,82.0,Germany,GER,1906 Summer,1906,Summer,Athina,Gymnastics,"Gymnastics Men's Individual All-Around, 5 Events",
255438,127894,9f50d60b5a74e2f88e9ee43ec8075823e4a2172c43eb074a33a7b53f103b2518,M,23.0,185.0,82.0,Germany,GER,1906 Summer,1906,Summer,Athina,Gymnastics,Gymnastics Men's Team All-Around,
255439,127894,9f50d60b5a74e2f88e9ee43ec8075823e4a2172c43eb074a33a7b53f103b2518,M,23.0,185.0,82.0,Germany,GER,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Long Jump,
255440,127894,9f50d60b5a74e2f88e9ee43ec8075823e4a2172c43eb074a33a7b53f103b2518,M,23.0,185.0,82.0,Germany,GER,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Standing Long Jump,
255441,127894,9f50d60b5a74e2f88e9ee43ec8075823e4a2172c43eb074a33a7b53f103b2518,M,23.0,185.0,82.0,Germany,GER,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Shot Put,
255442,127894,9f50d60b5a74e2f88e9ee43ec8075823e4a2172c43eb074a33a7b53f103b2518,M,23.0,185.0,82.0,Germany,GER,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Stone Throw,
255443,127894,9f50d60b5a74e2f88e9ee43ec8075823e4a2172c43eb074a33a7b53f103b2518,M,23.0,185.0,82.0,Germany,GER,1906 Summer,1906,Summer,Athina,Athletics,"Athletics Men's Discus Throw, Greek Style",
255444,127894,9f50d60b5a74e2f88e9ee43ec8075823e4a2172c43eb074a33a7b53f103b2518,M,23.0,185.0,82.0,Germany,GER,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Pentathlon (Ancient),
255451,127896,dea93cf5720f6c71193d7292baafc456f2b53c088245d75442ac9e3846380115,M,30.0,182.0,75.0,Germany,GER,1952 Summer,1952,Summer,Helsinki,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",
255452,127896,dea93cf5720f6c71193d7292baafc456f2b53c088245d75442ac9e3846380115,M,30.0,182.0,75.0,Germany,GER,1952 Summer,1952,Summer,Helsinki,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Silver
255453,127896,dea93cf5720f6c71193d7292baafc456f2b53c088245d75442ac9e3846380115,M,34.0,182.0,75.0,Germany,GER,1956 Summer,1956,Summer,Stockholm,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",
255454,127896,dea93cf5720f6c71193d7292baafc456f2b53c088245d75442ac9e3846380115,M,34.0,182.0,75.0,Germany,GER,1956 Summer,1956,Summer,Stockholm,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Silver
255455,127896,dea93cf5720f6c71193d7292baafc456f2b53c088245d75442ac9e3846380115,M,38.0,182.0,75.0,Germany,GER,1960 Summer,1960,Summer,Roma,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",
255456,127896,dea93cf5720f6c71193d7292baafc456f2b53c088245d75442ac9e3846380115,M,38.0,182.0,75.0,Germany,GER,1960 Summer,1960,Summer,Roma,Equestrianism,"Equestrianism Men's Three-Day Event, Team",
255459,127897,f06b7ce3b0ff3a2706b236af2ca3f3e987d0352e9083c62cc7a671e9e8a898b7,F,33.0,162.0,57.0,Germany,GER,2004 Summer,2004,Summer,Athina,Sailing,Sailing Women's Three Person Keelboat,
255461,127899,1b963328cdde598d4ca912a81a850efa320f5cb7dea18252e618021532387216,F,24.0,162.0,59.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Archery,Archery Women's Individual,
255462,127899,1b963328cdde598d4ca912a81a850efa320f5cb7dea18252e618021532387216,F,24.0,162.0,59.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Archery,Archery Women's Team,
255463,127900,a3a21e33e834c80a428907a47cc30c67d12aaf4b359520dabd212f8a016c3f56,F,22.0,178.0,58.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,
255464,127900,a3a21e33e834c80a428907a47cc30c67d12aaf4b359520dabd212f8a016c3f56,F,26.0,178.0,58.0,Germany,GER,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 4 x 100 metres Relay,
255465,127900,a3a21e33e834c80a428907a47cc30c67d12aaf4b359520dabd212f8a016c3f56,F,30.0,178.0,58.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 4 x 100 metres Relay,
255466,127901,b3b8cb7144f5ce93661d51110a1517e7f1ee1228d68db22514537fd35953687b,F,32.0,168.0,70.0,Germany,GER,1998 Winter,1998,Winter,Nagano,Curling,Curling Women's Curling,
255467,127901,b3b8cb7144f5ce93661d51110a1517e7f1ee1228d68db22514537fd35953687b,F,44.0,168.0,70.0,Germany,GER,2010 Winter,2010,Winter,Vancouver,Curling,Curling Women's Curling,
255478,127908,7c70ea999af4889746ee044011540ad59e180fc994470e01508c8448fafb16ec,M,23.0,,,Germany,GER,1956 Winter,1956,Winter,Cortina d'Ampezzo,Alpine Skiing,Alpine Skiing Men's Slalom,
255495,127918,d5cd78c8e7d0a1b9f599fad684fe6674f80e937d1550986d46738daadeae6280,M,28.0,186.0,75.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Men's Foil, Individual",
255496,127918,d5cd78c8e7d0a1b9f599fad684fe6674f80e937d1550986d46738daadeae6280,M,28.0,186.0,75.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Men's Foil, Team",Gold
255512,127922,9b405c60c67d8abf486b6b229b76c69f89f141ec1d8688af618a936aa3137787,M,22.0,189.0,77.0,Germany,GER,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 100 metres Backstroke,
255513,127922,9b405c60c67d8abf486b6b229b76c69f89f141ec1d8688af618a936aa3137787,M,22.0,189.0,77.0,Germany,GER,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
255514,127922,9b405c60c67d8abf486b6b229b76c69f89f141ec1d8688af618a936aa3137787,M,26.0,189.0,77.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 200 metres Backstroke,
255515,127923,fd84732b1d519a0b2805301bdd93d796e702c51274ec0a350e2b4020fb9eaae7,F,22.0,179.0,70.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Gold
255516,127923,fd84732b1d519a0b2805301bdd93d796e702c51274ec0a350e2b4020fb9eaae7,F,22.0,179.0,70.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Gold
255517,127923,fd84732b1d519a0b2805301bdd93d796e702c51274ec0a350e2b4020fb9eaae7,F,26.0,179.0,70.0,Germany,GER,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",
255518,127923,fd84732b1d519a0b2805301bdd93d796e702c51274ec0a350e2b4020fb9eaae7,F,26.0,179.0,70.0,Germany,GER,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Gold
255519,127923,fd84732b1d519a0b2805301bdd93d796e702c51274ec0a350e2b4020fb9eaae7,F,30.0,179.0,70.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Bronze
255520,127923,fd84732b1d519a0b2805301bdd93d796e702c51274ec0a350e2b4020fb9eaae7,F,30.0,179.0,70.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Gold
255521,127923,fd84732b1d519a0b2805301bdd93d796e702c51274ec0a350e2b4020fb9eaae7,F,34.0,179.0,70.0,Germany,GER,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",
255522,127923,fd84732b1d519a0b2805301bdd93d796e702c51274ec0a350e2b4020fb9eaae7,F,34.0,179.0,70.0,Germany,GER,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver
255523,127924,e5d77f71dff51a7389ee4dcaf820213815de58bce7315794afe6b8ee8415206a,M,42.0,,,Germany,GER,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Free Rifle, 1,000 Yards",
255524,127925,bad506b5740425bfeba77702a3853109791f6896d57f7050e226ebd5f39a8b82,F,26.0,164.0,75.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Archery,Archery Women's Individual,
255525,127925,bad506b5740425bfeba77702a3853109791f6896d57f7050e226ebd5f39a8b82,F,26.0,164.0,75.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Archery,Archery Women's Team,Silver
255526,127925,bad506b5740425bfeba77702a3853109791f6896d57f7050e226ebd5f39a8b82,F,31.0,164.0,75.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Archery,Archery Women's Individual,
255527,127925,bad506b5740425bfeba77702a3853109791f6896d57f7050e226ebd5f39a8b82,F,31.0,164.0,75.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Archery,Archery Women's Team,Bronze
255528,127926,1a1156aa0c0b4b5579cdb239630bd07f48b4c0fbc79ecea9dea6871a59d11654,M,22.0,171.0,71.0,Germany,GER,1960 Winter,1960,Winter,Squaw Valley,Alpine Skiing,Alpine Skiing Men's Giant Slalom,
255529,127926,1a1156aa0c0b4b5579cdb239630bd07f48b4c0fbc79ecea9dea6871a59d11654,M,26.0,171.0,71.0,Germany,GER,1964 Winter,1964,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Men's Downhill,
255550,127937,36019dce01dac42814385e34ba776a5ae0271c91ff00cd0980df8888c142d894,M,35.0,190.0,95.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Handball,Handball Men's Handball,
255553,127940,2f1e47fb0f217a50a05f7be366a6e729e72482589471e12e0fa8d9ea02ed57ae,M,40.0,,,Germany,GER,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Foil, Individual",
255554,127940,2f1e47fb0f217a50a05f7be366a6e729e72482589471e12e0fa8d9ea02ed57ae,M,40.0,,,Germany,GER,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Foil, Team",
255555,127941,8768decc60a2616b5b241e7b27b594276ae8938ff7713c0a57c315e2ad6a0a81,M,23.0,,,Germany,GER,1928 Winter,1928,Winter,Sankt Moritz,Cross Country Skiing,Cross Country Skiing Men's 18 kilometres,
255556,127941,8768decc60a2616b5b241e7b27b594276ae8938ff7713c0a57c315e2ad6a0a81,M,23.0,,,Germany,GER,1928 Winter,1928,Winter,Sankt Moritz,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,
255557,127942,905cef9f1ea6fb74dd51e1d91ba0fbc613e38580b76d5113745f0b5bff5ba5cd,M,29.0,,109.0,Germany,GER,1936 Summer,1936,Summer,Berlin,Weightlifting,Weightlifting Men's Heavyweight,
255561,127944,287f8e671a2bc80f326476c66e0111de6663f2476fdd712f451d9581869f8c74,M,29.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's Sabre, Individual",
255562,127944,287f8e671a2bc80f326476c66e0111de6663f2476fdd712f451d9581869f8c74,M,29.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's Sabre, Team",Bronze
255645,127985,ad00cb5011d9840375c74fe8d49e462c94b4fcc77abe95c8da4e84940f420994,M,20.0,177.0,79.0,Germany,GER,1960 Winter,1960,Winter,Squaw Valley,Ice Hockey,Ice Hockey Men's Ice Hockey,
255646,127985,ad00cb5011d9840375c74fe8d49e462c94b4fcc77abe95c8da4e84940f420994,M,24.0,177.0,79.0,Germany,GER,1964 Winter,1964,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,
255648,127986,f29661fea6d13768ed5ef9d7e4a2fe99b50323280a3842011ed1148a23087f06,M,28.0,187.0,79.0,Germany,GER,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Discus Throw,
255649,127986,f29661fea6d13768ed5ef9d7e4a2fe99b50323280a3842011ed1148a23087f06,M,28.0,187.0,79.0,Germany,GER,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Javelin Throw,
255650,127986,f29661fea6d13768ed5ef9d7e4a2fe99b50323280a3842011ed1148a23087f06,M,28.0,187.0,79.0,Germany,GER,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Pentathlon,
255665,127995,430680d79494c6cfa9740de15a821969334e34342e144f61b00ff0c6eb9f7a45,F,23.0,165.0,58.0,Germany,GER,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 4 x 100 metres Relay,
255743,128039,d85b8d25cde856a10a7cbcbace40d9316fb7a9668d185f3dea9c58443bed424f,M,22.0,191.0,89.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Decathlon,Bronze
255782,128056,ae2f74c9abcb47c35fd357389a0a9e50fd543c1c307a0d81abd0340feb71bd5c,M,45.0,,,Germany,GER,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",
255803,128067,eeb809c8ecd102459907d62d2c4f0f51fbaadfa6e47b59ee49cd98041ad4f394,F,24.0,180.0,69.0,Germany,GER,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Double Sculls,Silver
255821,128079,f71f4ab8145383e54c07c0f590a67736ed56e682af72866d2893e4863ba60c4d,F,25.0,184.0,75.0,Germany-1,GER,2016 Summer,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Gold
255983,128175,6e09861f5a122e5f37f376b7b0311c1d456a1638c8e65bf1f1e05e949b9fda19,M,25.0,178.0,72.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 100 metres Relay,
255993,128180,84cfb616e417db77dc53b2eb930a4b9447373793107639094abf0bcf99b940af,M,21.0,187.0,93.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Eights,Silver
255994,128181,0bc1a6c49eab0295364bdb0ee31c44eba2f3e02ca4e70fd3a5bf8458baeb3523,M,22.0,191.0,95.0,Germany,GER,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
256139,128245,d99190d5f14095430a31f12c9b401314cdd70ecffe9ed31d581742680ef247cd,M,28.0,178.0,64.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 50 kilometres Walk,
256200,128288,e944e90418ccb3ca890b87b8bc131462f17393f76dd58d56c49a7997078fdc5f,F,21.0,163.0,53.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Diving,Diving Women's Platform,Silver
256237,128303,d5d6c59bc7e47c9c594596a00af3584f64c7cc037565c2d857d2e83c63560f14,F,25.0,170.0,66.0,Germany,GER,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,Gold
256238,128304,7a535f78065bf238abf1a77dfabace6879efcde6fee608b958e761ed44b5bfc3,M,27.0,178.0,82.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Football,Football Men's Football,Bronze
256239,128305,3a220b06c09bf23ac430df19f1d4f4b6afc7620b90208273813ea3df7e01b95c,M,31.0,,59.0,Germany,GER,1936 Summer,1936,Summer,Berlin,Weightlifting,Weightlifting Men's Featherweight,
256266,128327,32515cdbe0fd3c1f663af72ccfc49b3c73cd2948389851be2f2505a8a844d676,M,25.0,180.0,72.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Modern Pentathlon,Modern Pentathlon Men's Individual,
256267,128327,32515cdbe0fd3c1f663af72ccfc49b3c73cd2948389851be2f2505a8a844d676,M,29.0,180.0,72.0,Germany,GER,2004 Summer,2004,Summer,Athina,Modern Pentathlon,Modern Pentathlon Men's Individual,
256268,128327,32515cdbe0fd3c1f663af72ccfc49b3c73cd2948389851be2f2505a8a844d676,M,33.0,180.0,72.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Modern Pentathlon,Modern Pentathlon Men's Individual,
256269,128328,625118a907003a9eb7eff6378efb651f2a58a30ef3923a6bb75052237f41b262,M,20.0,175.0,63.0,Germany-2,GER,1964 Winter,1964,Winter,Innsbruck,Figure Skating,Figure Skating Mixed Pairs,
256271,128329,954830d0fe9a475447df065db4e163ba2686d835921d1d646aa8a99eaf64c861,F,31.0,,,Germany,GER,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Individual All-Around,
256272,128329,954830d0fe9a475447df065db4e163ba2686d835921d1d646aa8a99eaf64c861,F,31.0,,,Germany,GER,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Team All-Around,
256273,128329,954830d0fe9a475447df065db4e163ba2686d835921d1d646aa8a99eaf64c861,F,31.0,,,Germany,GER,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Team Portable Apparatus,
256274,128329,954830d0fe9a475447df065db4e163ba2686d835921d1d646aa8a99eaf64c861,F,31.0,,,Germany,GER,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Floor Exercise,
256275,128329,954830d0fe9a475447df065db4e163ba2686d835921d1d646aa8a99eaf64c861,F,31.0,,,Germany,GER,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Horse Vault,
256276,128329,954830d0fe9a475447df065db4e163ba2686d835921d1d646aa8a99eaf64c861,F,31.0,,,Germany,GER,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Uneven Bars,
256277,128329,954830d0fe9a475447df065db4e163ba2686d835921d1d646aa8a99eaf64c861,F,31.0,,,Germany,GER,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Balance Beam,
256285,128332,533423619b6a0b807bcc07eee9215d32b839259c5fa2d780fd44b92868a4f4fb,M,19.0,163.0,55.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Individual All-Around,
256286,128332,533423619b6a0b807bcc07eee9215d32b839259c5fa2d780fd44b92868a4f4fb,M,19.0,163.0,55.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Team All-Around,
256287,128332,533423619b6a0b807bcc07eee9215d32b839259c5fa2d780fd44b92868a4f4fb,M,19.0,163.0,55.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Floor Exercise,
256288,128332,533423619b6a0b807bcc07eee9215d32b839259c5fa2d780fd44b92868a4f4fb,M,19.0,163.0,55.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Horse Vault,
256289,128332,533423619b6a0b807bcc07eee9215d32b839259c5fa2d780fd44b92868a4f4fb,M,19.0,163.0,55.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Parallel Bars,
256290,128332,533423619b6a0b807bcc07eee9215d32b839259c5fa2d780fd44b92868a4f4fb,M,19.0,163.0,55.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Horizontal Bar,
256291,128332,533423619b6a0b807bcc07eee9215d32b839259c5fa2d780fd44b92868a4f4fb,M,19.0,163.0,55.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Rings,
256292,128332,533423619b6a0b807bcc07eee9215d32b839259c5fa2d780fd44b92868a4f4fb,M,19.0,163.0,55.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Pommelled Horse,
256293,128332,533423619b6a0b807bcc07eee9215d32b839259c5fa2d780fd44b92868a4f4fb,M,23.0,163.0,55.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Individual All-Around,
256294,128332,533423619b6a0b807bcc07eee9215d32b839259c5fa2d780fd44b92868a4f4fb,M,23.0,163.0,55.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Team All-Around,
256295,128332,533423619b6a0b807bcc07eee9215d32b839259c5fa2d780fd44b92868a4f4fb,M,23.0,163.0,55.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Floor Exercise,
256296,128332,533423619b6a0b807bcc07eee9215d32b839259c5fa2d780fd44b92868a4f4fb,M,23.0,163.0,55.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Horse Vault,
256297,128332,533423619b6a0b807bcc07eee9215d32b839259c5fa2d780fd44b92868a4f4fb,M,23.0,163.0,55.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Parallel Bars,
256298,128332,533423619b6a0b807bcc07eee9215d32b839259c5fa2d780fd44b92868a4f4fb,M,23.0,163.0,55.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Horizontal Bar,
256299,128332,533423619b6a0b807bcc07eee9215d32b839259c5fa2d780fd44b92868a4f4fb,M,23.0,163.0,55.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Rings,
256300,128332,533423619b6a0b807bcc07eee9215d32b839259c5fa2d780fd44b92868a4f4fb,M,23.0,163.0,55.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Pommelled Horse,
256301,128333,0346b3640d3a96e39c690b586e972ef244c62284e9d25e2794de9f0045143d43,M,22.0,,,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Boxing,Boxing Men's Welterweight,
256307,128337,f223ea5a56ce69b35998f2edce276fa872c9e4b7667e1f9f533564651e8c65a5,M,18.0,,,Germany,GER,1952 Summer,1952,Summer,Helsinki,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",
256308,128337,f223ea5a56ce69b35998f2edce276fa872c9e4b7667e1f9f533564651e8c65a5,M,18.0,,,Germany,GER,1952 Summer,1952,Summer,Helsinki,Wrestling,"Wrestling Men's Heavyweight, Freestyle",
256341,128354,80ac3624427060252f3d3bc471a7580b202c660163b34cb6eaf89b51840b9c89,M,24.0,,,Germany,GER,1906 Summer,1906,Summer,Athina,Diving,Diving Men's Platform,Gold
256342,128354,80ac3624427060252f3d3bc471a7580b202c660163b34cb6eaf89b51840b9c89,M,26.0,,,Germany,GER,1908 Summer,1908,Summer,London,Diving,Diving Men's Springboard,Bronze
256344,128356,39f8e6968da6dd36d1f4a09e7537b277611350a6911d7c8336b2fc57a9637a33,M,22.0,185.0,76.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
256374,128370,17a117c42dae187af04595ae7c1ecb75aa2c7bc1d5338703000843b2e62af649,M,35.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",
256403,128389,7edcbbf728918c5eae7c6455e92d5af64dd2817cdd7b7b2546298c847fda0926,M,27.0,174.0,62.0,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Marathon,
256407,128393,dd3fb1afcba4d32f63bedeb5ff8316fda9f63eb7121d1db730c7d5136c8c9623,M,39.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Art Competitions,"Art Competitions Mixed Sculpturing, Medals",
256408,128393,dd3fb1afcba4d32f63bedeb5ff8316fda9f63eb7121d1db730c7d5136c8c9623,M,39.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Art Competitions,"Art Competitions Mixed Sculpturing, Medals",
256409,128394,85a697d4b613e8f50f819b37c17a88cda3b1ce9e30c990dc61f5b10bb5d09cd9,M,48.0,,,Germany,GER,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Dueling Pistol, 30 metres, Team",
256419,128396,1e80743cb404d69ca5598688c43a77ad32a53ed55196db08cd193d2c0c16b899,M,25.0,176.0,76.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Lightweight,
256969,128676,b606dfe6b1de5b27d5249cd79d2fb6f51733f31436406fbaea134dae08c20b64,M,21.0,189.0,72.0,Germany,GER,2010 Winter,2010,Winter,Vancouver,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",
256970,128676,b606dfe6b1de5b27d5249cd79d2fb6f51733f31436406fbaea134dae08c20b64,M,21.0,189.0,72.0,Germany,GER,2010 Winter,2010,Winter,Vancouver,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Silver
256971,128676,b606dfe6b1de5b27d5249cd79d2fb6f51733f31436406fbaea134dae08c20b64,M,25.0,189.0,72.0,Germany,GER,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",
256972,128676,b606dfe6b1de5b27d5249cd79d2fb6f51733f31436406fbaea134dae08c20b64,M,25.0,189.0,72.0,Germany,GER,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Gold
